path,Statcast,PitchFX,Pre-tracking
liveData.boxscore.teams.home.players.ID453056.seasonStats.pitching.strikeoutWalkRatio,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453056.seasonStats.pitching.strikeoutsPer9Inn,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453056.seasonStats.pitching.strikes,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.seasonStats.pitching.triples,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.seasonStats.pitching.walksPer9Inn,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453056.seasonStats.pitching.whip,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453056.seasonStats.pitching.wildPitches,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.seasonStats.pitching.winPercentage,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453056.seasonStats.pitching.wins,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.airOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.atBats,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.atBatsPerHomeRun,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.baseOnBalls,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.catchersInterference,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.caughtStealing,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.doubles,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.flyOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.gamesPlayed,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.groundIntoDoublePlay,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.groundIntoTriplePlay,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.groundOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.hitByPitch,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.hits,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.homeRuns,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.intentionalWalks,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.leftOnBase,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.lineOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.pickoffs,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.plateAppearances,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.popOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.rbi,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.runs,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.sacBunts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.sacFlies,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.stolenBasePercentage,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.stolenBases,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.strikeOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.summary,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.totalBases,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.batting.triples,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.fielding.assists,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.fielding.caughtStealing,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.fielding.chances,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.fielding.errors,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.fielding.fielding,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453056.stats.fielding.gamesStarted,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.fielding.passedBall,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.fielding.pickoffs,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.fielding.putOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.stats.fielding.stolenBasePercentage,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453056.stats.fielding.stolenBases,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453056.status.code,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453056.status.description,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.allPositions.abbreviation,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.allPositions.code,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.allPositions.name,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.allPositions.type,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.gameStatus.isCurrentBatter,N/A,bool,N/A
liveData.boxscore.teams.home.players.ID453268.gameStatus.isCurrentPitcher,N/A,bool,N/A
liveData.boxscore.teams.home.players.ID453268.gameStatus.isOnBench,N/A,bool,N/A
liveData.boxscore.teams.home.players.ID453268.gameStatus.isSubstitute,N/A,bool,N/A
liveData.boxscore.teams.home.players.ID453268.jerseyNumber,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.parentTeamId,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.person.fullName,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.person.id,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.person.link,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.position.abbreviation,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.position.code,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.position.name,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.position.type,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.airOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.atBats,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.atBatsPerHomeRun,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.avg,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.babip,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.baseOnBalls,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.catchersInterference,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.caughtStealing,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.doubles,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.flyOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.gamesPlayed,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.groundIntoDoublePlay,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.groundIntoTriplePlay,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.groundOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.groundOutsToAirouts,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.hitByPitch,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.hits,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.homeRuns,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.intentionalWalks,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.leftOnBase,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.lineOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.obp,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.ops,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.pickoffs,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.plateAppearances,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.popOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.rbi,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.runs,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.sacBunts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.sacFlies,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.slg,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.stolenBasePercentage,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.stolenBases,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.strikeOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.totalBases,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.batting.triples,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.fielding.assists,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.fielding.caughtStealing,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.fielding.chances,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.fielding.errors,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.fielding.fielding,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.fielding.passedBall,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.fielding.pickoffs,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.fielding.putOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.fielding.stolenBasePercentage,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.fielding.stolenBases,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.airOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.atBats,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.balks,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.balls,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.baseOnBalls,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.battersFaced,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.blownSaves,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.catchersInterference,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.caughtStealing,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.completeGames,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.doubles,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.earnedRuns,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.era,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.flyOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.gamesFinished,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.gamesPitched,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.gamesPlayed,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.gamesStarted,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.groundOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.groundOutsToAirouts,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.hitBatsmen,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.hitByPitch,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.hits,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.hitsPer9Inn,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.holds,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.homeRuns,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.homeRunsPer9,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.inheritedRunners,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.inheritedRunnersScored,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.inningsPitched,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.intentionalWalks,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.lineOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.losses,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.numberOfPitches,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.obp,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.outs,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.passedBall,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.pickoffs,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.pitchesPerInning,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.pitchesThrown,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.popOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.rbi,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.runs,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.runsScoredPer9,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.sacBunts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.sacFlies,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.saveOpportunities,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.saves,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.shutouts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.stolenBasePercentage,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.stolenBases,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.strikeOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.strikePercentage,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.strikeoutWalkRatio,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.strikeoutsPer9Inn,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.strikes,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.triples,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.walksPer9Inn,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.whip,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.wildPitches,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.winPercentage,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.seasonStats.pitching.wins,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.fielding.assists,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.fielding.caughtStealing,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.fielding.chances,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.fielding.errors,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.fielding.fielding,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.stats.fielding.passedBall,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.fielding.pickoffs,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.fielding.putOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.fielding.stolenBasePercentage,N/A,str,N/A
liveData.boxscore.teams.home.players.ID453268.stats.fielding.stolenBases,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.airOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.atBats,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.balks,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.balls,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.baseOnBalls,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.battersFaced,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.blownSaves,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.catchersInterference,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.caughtStealing,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.completeGames,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.doubles,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.earnedRuns,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.flyOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.gamesFinished,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.gamesPitched,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.gamesPlayed,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.gamesStarted,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.groundOuts,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.hitBatsmen,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.hitByPitch,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.hits,N/A,int,N/A
liveData.boxscore.teams.home.players.ID453268.stats.pitching.holds,N/A,int,N/A
